id,X,Y,price
166048,116.642394695826,40.3182341799362,26315
166872,116.421291,39.862561,68623
172330,116.3716320341,39.8842317975482,125585
174165,116.196404528084,39.9225230365489,30104
174369,116.499589691362,39.6221109612212,12767
175773,116.68437860531,39.5115339338564,17955
165362,116.831019926927,40.3855833275269,15391
165372,116.643881067904,39.9107059367504,33700
165653,116.681743445451,39.8673390947977,21564
165654,116.681097038828,39.8866146530143,50322
165664,116.68651863685,39.886158583844,52611
171879,116.275070741129,40.2013576978791,15134
174936,116.828084246294,39.9531033618344,24440
174944,116.796383449894,39.9455625896709,24993
165373,116.670195591364,39.9079312468594,24997
175846,116.681025443858,39.5469628705535,18748
165391,116.839514557549,40.3727041083916,18955
164967,116.189035798691,39.9273456318219,48643
164968,116.298442491792,39.7834783448191,21849
164969,116.442307421938,39.8738434880896,73755
164970,116.32036379896,39.9535491332829,108126
164971,116.583315938406,39.9065738378297,49082
164976,116.442527070245,39.9724513618726,64302
164972,116.350282747427,39.7551222012672,38048
164973,116.62878992679,39.9141854611645,39500
164974,116.424727257152,39.8678032899481,70650
164975,116.464357071936,39.927539554016,56422
164977,116.685833851688,39.9394055713844,38774
164978,116.303876784778,39.962005460924,96980
164979,116.681718225084,39.8849681203121,39002
164980,116.407533155301,40.0081957691254,61491
165465,116.680716787273,39.9381473875325,20242
164981,116.796056231985,39.9470404301896,25545
164982,116.437644531031,39.8830939006422,66215
164983,116.406423780419,39.9605730551569,99674
164988,116.443301961932,39.8667929248222,51874
164984,116.409299150818,39.8416893683289,52268
164985,116.299520275531,39.9331351263766,85660
164986,116.451493353489,39.8022175367511,45453
164987,116.469545671517,39.8820490346532,66727
164989,116.482441675098,39.8519486025923,18486
164990,116.393642036802,39.8640066165959,61632
164991,116.463387638574,39.8692874002729,48938
164992,116.337974376465,39.888443700635,58313
164993,116.351874268494,39.8700427709398,52673
164994,116.355624664581,39.8929281044698,93080
164995,116.351484919007,39.8770587041661,48764
164996,116.115920958686,39.9309921482481,41159
164997,116.357162719586,39.8776290826703,48356
164998,116.689727214314,39.887020654925,51796
164999,116.470715093045,39.9156749422462,45062
165000,116.491734957471,39.8017711616364,47036
165001,115.976531615999,40.474854587712,18001
165002,116.440055188704,39.8987055849946,63869
165003,116.495089364823,39.9582912707811,55907
165004,116.313535514749,39.8753186306686,47408
165023,116.411130056124,39.9265024637885,55148
165029,116.44142814686,39.9058206897252,64219
165005,116.386560191681,39.8543869448877,48572
165006,116.38740891362,39.8469139810012,49123
165007,116.337280057294,39.9903186346512,88381
165008,116.300871341937,39.8877138862745,64770
165009,116.490751651587,39.8003315561664,55726
165010,116.339089670264,39.9616639460758,90709
165011,116.129129307597,40.2408017977542,16591
165024,116.504798277697,39.9172276338213,46542
165013,116.384592306793,39.9729689403786,64119
165014,116.468531841454,39.9478552793024,39887
165015,116.490724314106,39.9858701064789,53054
165016,116.307078262625,39.8914353051779,45568
165017,116.328257196551,39.8936713271785,44479
165018,116.551895887554,40.1037664352813,44358
165019,116.420394770024,39.9231692726722,87664
165020,116.291826286806,39.7914556095162,20092
165021,116.480192771524,39.9304720642375,61478
165022,116.21130836878,40.2207030707747,31466
165025,116.384344415342,39.8563751643033,47164
165026,116.358431025596,40.0134901377277,77369
165027,116.397108327121,39.85437598617,57806
165028,116.459036995552,39.8688466831609,54277
165030,116.314711833606,39.9453801583321,119826
165031,116.375936033138,40.0809448779424,53041
165032,116.666446441538,39.8719232976458,40664
165161,116.337615569978,39.8878515498212,62263
165164,116.377884835867,39.898546226939,97692
165167,116.406804331124,39.9528455233313,46063
165183,116.501979695828,39.9655003028562,52232
165170,116.434237458585,39.9614612327606,66879
165172,116.381442623953,39.9939920532813,64128
165174,116.417452537025,40.1156249268643,33281
165177,116.26352741129,39.9066832119517,68416
165179,116.388262344702,39.9472301155881,89387
165181,116.460487440234,40.009822023803,78125
165185,116.588032272977,39.9161716463771,50473
165188,116.294414458489,39.8318438940646,50652
165189,116.255542745756,39.9180129341275,80117
165191,116.288134239929,40.0009889749566,45779
165224,116.812008440299,40.3634147402586,16164
165192,116.128224425032,39.7375646290622,26318
165194,116.459452630867,40.0032973321441,70936
165195,116.373629273973,39.8044993130828,38120
165197,116.473676977496,39.9868935188045,33564
165200,116.454737998108,39.9128663499288,63342
165201,116.661721292549,40.1742285170467,26069
165203,116.364724493528,40.0154133195857,80565
165204,116.536944680036,40.0685534544484,63270
165258,116.687074272388,40.1104061547168,25447
165206,116.529526878591,39.9220121137142,52641
165207,116.700826993939,39.9121734140682,55867
165209,116.406031574802,40.0058549512406,65430
165210,116.360348938861,39.8467391738315,61399
165212,116.519833482386,39.9161865474851,58711
165259,116.643457711365,39.9151612198952,45819
165225,116.837420585247,40.388453824794,13743
165227,116.865164734151,40.3841678161099,16482
165228,116.836753773301,40.3628661567743,23320
165229,116.843062898864,40.3763436802079,19602
165231,116.846816236205,40.3760220001282,19706
165233,116.843062898864,40.3763436802079,12021
165271,116.639003429381,39.9146986802264,19694
165234,116.558376151746,40.0599201148288,43198
165235,116.849737333867,40.3716454624139,22992
165236,0,0,41083
165237,116.825018537975,40.3732455434865,15538
165238,116.551441845588,39.7416444519057,18419
165260,116.640002034783,39.8754989277743,20092
165303,116.830113544328,40.3745523656492,19884
165239,116.543198393346,40.1068969357301,29917
165240,116.846403590514,40.3779908604668,23021
165241,116.689856474535,39.8956913728282,45588
165242,116.557251395059,40.063638839893,49092
165243,116.840352777179,40.3827270333256,18407
165399,0,0,39753
165244,116.640219638194,39.9088065726148,22988
165246,116.67985321069,39.9038046177916,48914
165247,116.842993804952,40.3763219625822,20596
165248,116.679231535953,39.8674675812831,63204
165249,116.640672375471,40.0461163148386,28276
165947,116.695894155132,39.9133185164899,55362
165250,116.683139712248,39.9279338960252,19887
165251,117.131389823322,40.537937777072,11287
165254,116.676235897711,39.8759048714956,49306
165255,116.668002167946,39.8894983661121,22196
165256,116.827996197712,40.3768483889818,22741
165257,116.676744981297,39.8900384868627,62299
165261,116.845027280007,40.4120423878667,22388
165264,116.678233664736,39.8922960498918,29308
165265,116.647046320711,39.8993429296695,32643
165266,116.660086091846,39.9072493977022,56104
165267,116.830113311054,40.3743043295027,20530
165270,116.699362669739,39.9873703077423,23785
165272,116.666145391581,39.8904604574461,51563
165273,116.861071968038,40.3947613498466,23301
165274,116.680961258843,39.930804597598,55340
165276,116.680604482118,39.9281668787278,67125
165518,116.837470327853,40.3842478884501,26477
165353,116.653692521766,39.9066058020377,43574
165277,116.673629577537,39.8813104278966,11597
165278,116.626551528692,39.9114094665219,22857
165279,116.843062898864,40.3763436802079,18503
165280,116.579000972681,39.8060660084426,13572
165302,116.682758492187,39.9021851565269,41259
165283,116.676636867823,39.9305236100677,36507
165284,116.679251547257,39.9204426461969,56206
165285,116.845654034304,40.3728716880911,20887
165286,116.669771943296,39.8837922288546,49930
165288,116.674623449591,39.8921761340807,18696
165289,116.686525390052,39.8941374300734,51889
165290,116.686079560828,39.9130359155138,39465
165291,116.867869578852,40.3846850716709,23814
165292,116.544343952663,39.7437885414165,37090
165294,116.638187332135,39.906308973326,39471
165295,116.664201845534,39.8679311499084,14560
165296,116.69155774172,39.9086151304014,52595
165297,116.863713957095,40.3741777163257,16192
165298,116.655258170049,39.9074153773815,29800
165300,116.632044297427,39.8994272116248,36312
165301,116.663163161168,39.8740319363703,42481
165304,116.659809531712,39.8698028706438,23078
165306,116.634624209506,39.9026544334761,43856
165307,116.667173350331,39.911183979195,44044
165308,116.679821421648,39.8945772244433,57932
165374,116.88511328227,40.38118543978,20319
165354,116.63811197858,39.8815289610846,31519
165309,116.831962432986,40.3702370146669,16693
165311,116.671688255745,40.2191998402641,31281
165312,116.652372203792,39.892994459336,40217
165313,116.659620005069,39.867114392392,53202
165314,116.64503205946,39.8953134445794,49412
165315,116.83146538977,40.3710436198441,22644
165316,116.651888059643,39.9031510344073,66813
165318,116.632048849633,39.9040483631529,23828
165319,116.65517982725,39.8765871556899,48344
165320,116.853968267504,40.3802502673545,22670
165321,116.696472054389,39.9487968721779,22405
165323,116.641982488892,39.8940633950082,53730
165324,116.635191011047,39.9039567051322,34799
165325,116.648986445507,39.9067029249815,50818
165326,116.858566960191,40.3896422867006,13488
165329,116.646862755404,39.9062676835626,41963
165330,116.653326919272,39.9147137205125,21413
165331,116.659893353095,39.8661040606011,52973
165332,116.869485475274,40.3939600452105,19848
165333,116.633112074375,39.9042316915655,70897
165335,116.667696741709,39.8868294157207,18464
165336,116.657014610773,39.9100113023626,34780
165376,116.632814984931,40.1033416039079,32409
165337,116.542378652874,39.7481220898904,47363
165341,116.675391373475,39.8943648334655,54375
165342,116.67381531776,39.8869836448168,52339
165343,116.669861549271,39.8815427661192,50852
165344,116.850736688577,40.3889977790644,22950
165345,116.555006737478,39.8236398891661,55000
165346,116.716558831216,40.0808684899746,36843
165347,116.672281184101,39.8833690955805,54566
165348,116.642279378695,39.9013562825915,33963
165349,116.677985200726,39.9385416741774,57068
165350,116.848034585447,40.373531017185,23371
165352,116.662688842343,40.0877686058906,50000
165355,116.640499190568,39.8788182135773,32364
165356,117.029283897484,40.4768567875865,12432
165357,116.545028355239,39.7604676702071,21964
165359,116.665092399831,39.8995080664192,49285
165360,116.682706583939,39.8870545560435,31294
165361,116.689861542372,39.9008658396036,59922
165365,116.644993742386,39.9028001871417,60592
165366,116.63521789048,39.900209272406,34655
165367,116.646589529401,39.891406736119,52618
165368,117.163865654418,40.6894944405171,17263
165369,116.690432484298,39.920159516446,55825
165371,116.66883467626,39.8694606873111,44476
165377,116.633258026573,39.876524496639,62116
165378,116.642124470996,39.8989137458996,24941
165380,116.690322095975,39.913954541807,68619
165382,116.663474071341,39.8659387016434,55075
165383,116.655282299034,39.908911496524,30725
165392,116.64021305259,39.8851174863915,21749
165384,116.709090753034,39.8611905663245,23017
165679,116.6504437475,39.911886228811,28408
165386,116.701714242208,39.9460016495816,32000
165388,116.543479949758,39.742083721084,30703
165389,116.648577929124,39.9012390471457,26597
165390,116.652173326256,39.9171464338821,47582
165394,116.687597207705,39.938472727286,47087
165395,116.636244725939,39.9032845018736,39078
165396,116.540041879928,39.7486977609963,38849
165397,116.815050784347,40.4628201103873,10686
165400,116.538380604073,39.744197601197,41322
165401,116.63515188898,39.9030181570209,36515
165402,116.789864824431,39.780141807249,14660
165404,116.646906560553,39.9129608631826,24225
165407,116.634632106798,39.9029138800073,37623
165408,116.689401136865,39.89667922574,53683
165410,116.584926292273,39.7681298168733,36712
165412,116.792562346061,39.7785544344203,17885
165439,116.810273458216,40.3378801798341,11785
165413,116.631228515588,39.9022193032217,30967
165415,116.903545018895,40.3730312248898,10317
165416,116.654349271933,39.9225209264576,48921
165419,116.657014610773,39.9100113023626,37348
165420,116.663014262472,39.8812019055517,57809
165437,116.654075968322,39.8946818913791,36057
165421,116.855002399718,40.3698027670287,19845
165424,116.684029996643,39.8980283518773,45485
165425,116.639470532793,39.8914900050488,32452
165426,116.64565719991,39.8714507132157,53843
165427,116.832663820287,40.3661883406671,27504
165430,116.644614315625,39.9043019807485,29595
165431,116.649064679712,39.884056467608,67327
165432,116.693891948376,39.9147436811391,53641
165433,116.849616082586,40.3894188853264,24215
165434,116.659162417238,39.9096197453009,50055
165435,116.662264,40.216229,33195
165436,116.672663333968,39.9309981340225,31083
165442,116.645267551553,39.8946582303703,36759
165443,116.695695472626,39.9125698604062,52590
165444,116.69690499559,39.9505524606516,34478
165445,116.828681276178,40.3732216571022,14619
165446,116.642984530044,39.8776508273857,31471
165447,116.669081,40.111887,31915
165510,116.863566980286,40.3806593841249,21431
165448,116.684648549615,39.8936598033164,33842
165449,116.67381531776,39.8869836448168,36019
165451,117.136003318263,40.531199865359,17418
165452,116.689864302144,39.9337660129632,49138
165454,116.688046569036,39.8866031766849,38514
165455,116.54624833513,39.7586505815068,23143
166049,116.562352983045,40.3345128669514,14330
165456,116.688588115103,39.8753535597147,53827
165457,116.858376098556,40.3746446627253,27735
165458,116.632499539318,39.903457413126,30236
165460,116.543207231711,39.7412780240745,30040
165461,116.649687232299,39.8314529269937,15309
165464,116.537045215508,39.8256166272593,20663
165466,116.691968784839,39.892889005541,48501
165468,116.814795660417,40.3645764257814,18794
165469,116.677394902457,39.8957352369894,20293
165470,116.560725358635,39.7583722718207,16617
165471,116.636993027761,39.9335911226111,23475
165517,116.63437337706,39.8736985756077,34164
165525,116.637608418266,39.8919507192497,45448
165472,116.700755725614,39.8835392263066,45714
165473,117.091917068231,40.6130765097595,28225
165476,116.689409137411,39.8746597463768,23696
165478,116.647491678658,39.9032610945966,52423
165487,116.69782995019,39.8715885177975,55304
165479,116.838826313128,40.3659683260013,28290
165480,116.662410354951,39.902246943611,24101
165481,116.657293530197,39.8822095127759,23064
165482,116.796930565248,39.7788689697663,19992
165483,116.666265600096,39.9138804312794,32499
165486,116.625389574353,39.9057228107195,27342
165488,116.540626704868,39.7546086809985,34100
165489,116.68171311376,39.8966977203063,45914
165490,116.859305252306,40.3916831660735,27105
165491,116.586988254113,39.8025861674387,26147
165494,116.553582767506,39.7635693260126,11510
165501,116.681750580252,39.9290809286121,19855
165495,116.836422550682,40.3600053917633,21705
165496,116.643413285554,39.89948559238,28887
165498,116.637413340081,39.8870593272499,42828
165499,116.668818474507,39.895080645531,46672
165500,116.830191787815,40.3677135774149,27644
165503,116.64256057167,39.8926374374927,40184
165504,116.680867727255,39.8936244784831,63045
165505,116.865084421679,40.3804215041124,24207
165506,116.657014610773,39.9100113023626,16946
165508,116.544806897876,39.7569842362783,16605
165509,116.631336285155,39.9028900420813,38976
165511,116.563528927244,39.798833480579,33653
165512,116.636003833184,39.8912002317324,45444
165513,116.863566401929,40.3880662627491,18204
165514,116.660442155391,39.8803691709264,55179
165515,116.682760230937,39.9298740048097,31103
165516,116.694530008076,39.9906068823434,12965
165519,116.694575225079,39.8958129598763,46354
165520,116.674056662928,39.8942455898986,43378
165521,116.722821621977,39.9353536639814,13981
165522,116.675286649026,39.9267194692665,56223
165523,116.847240338381,40.3575310552952,18054
165524,116.64199085327,39.9025730222309,41205
165527,116.648003528756,39.9142008573025,35652
165529,116.638001992906,39.8738949094345,42980
165530,116.674448745475,39.8918448443852,24676
165531,116.668855236115,40.0047319516558,47040
165574,116.656869361649,39.9008778568155,48793
165583,116.675870067997,39.9357017725442,44060
165532,116.541856277402,39.7564258456463,39514
165533,116.830996052772,40.3523909999009,20017
165534,116.678692872985,39.8881559517446,59210
165536,116.64342380798,39.8283489678904,35042
165537,116.632379009595,39.8975816178143,50049
165538,116.80973317684,40.3383672606235,10668
165539,116.677160452066,39.9930776201725,22253
165540,116.683533120229,39.9379830719879,20023
165542,116.659302328544,39.9049437039506,36129
165543,116.84836429222,40.3730632956411,24479
165622,116.838821996767,40.3955380112928,22470
165544,116.652653963774,39.901339212314,59537
165545,116.650060673366,39.9190215536804,22982
165547,116.697490639864,39.9187071779062,53238
165548,116.661906703685,39.891271564807,56030
165549,116.663140293722,39.8662304532,16809
165551,116.682525794921,39.8650886908865,53063
165552,116.814307833979,40.3639711022991,26390
165553,116.658661230893,39.8934937226443,50187
165554,116.55365856911,39.7635325419837,17391
165555,116.578283634668,39.7663817266189,19428
165688,116.681319063614,39.9050829674766,51945
165556,116.658995611061,39.9098003250536,54594
165557,116.827818397924,40.3658829062743,21508
165558,116.633632938178,39.9052091008913,56694
165559,116.555574168346,39.7579238788403,18747
165619,116.68755481384,39.8770974732915,47987
165560,116.654579201902,39.8882661466761,58834
165561,116.640400166799,39.8981982706882,49898
165562,116.82906820489,40.3856242932848,27014
165563,116.643854350684,39.898548342199,31163
165564,116.613900393618,39.8996033467661,47612
165565,116.627497,39.843453,20000
165567,116.843584636009,40.3839935583317,21378
165568,116.626478899905,39.9071747164586,48770
165569,116.664618343019,39.9342652791454,17188
165570,116.587559511336,39.7720634707117,34203
165571,116.635032833762,39.8905061575538,14688
165572,116.82547995332,40.3840615566995,19856
165573,116.648799824413,39.8860460417611,36841
165575,116.658606558167,39.8918215499321,46406
165576,116.692240863283,39.9159654920148,37024
165577,116.861035519056,40.3717478635637,29796
165578,116.659924269,39.8638273626106,10133
165579,116.682342846098,39.8879001578129,40479
165581,116.639150483108,39.899889170054,53543
165584,116.691979853559,39.8880430292031,41284
165585,116.669098567523,39.8857829812416,37388
165586,116.665111767262,39.8696981817218,60869
165587,116.848934930786,40.412098003366,19737
165704,116.638530370259,39.9057932422825,41355
165644,116.639013025748,39.9077272788991,29916
165588,116.657535624907,39.899036712758,57067
165589,116.685899583927,39.8910810028311,50937
165591,116.636517208057,39.9087632028524,46509
165593,116.662811886859,39.9017653526624,38335
165595,116.671490480162,39.8793942227372,25905
165596,116.544852998889,39.7412687021251,30030
165597,116.822571593727,40.3705797354728,20229
165598,116.676848616057,39.895546520392,33412
165599,116.71213439824,39.8448727432153,18716
165600,116.657457480685,39.8884961725789,62815
165601,116.684760823217,39.8918487543925,30371
165602,116.874562266875,40.3909532535199,19494
165603,116.64338727792,39.9040303284282,38521
165604,116.626760875481,39.9056068376758,35320
165606,116.649433059606,39.8966364305089,36451
165608,116.667754668543,39.900388117822,36764
165610,116.669658016422,40.0034609134608,48009
165611,116.635380974538,39.9028568315196,28650
165621,116.685563579504,39.8890392024018,47248
165612,116.831236494235,40.3616250510275,21629
165613,116.685228193981,39.9285305397559,22405
165614,116.665929698634,39.9027398920074,52988
165616,116.685615682841,39.9124616390547,43599
165618,116.671794909276,39.8996649537629,52719
165623,116.668501058398,39.8876683557667,50164
165625,116.659845060061,39.8842513696715,15729
165626,116.650000509101,39.8935009603177,45947
165628,116.645797088158,39.9065934196641,39731
165631,116.665463695002,39.8809969783953,58161
165711,116.671261200921,39.8739763598277,45164
165645,116.837091688859,40.4002833615506,11596
165632,116.685998277863,39.8909982676383,29354
165634,116.666123774424,39.8917345417417,52137
165635,116.829940665141,40.4629591462996,16339
165636,116.6595672673,39.8744646039163,37952
165637,116.657014610773,39.9100113023626,17630
165638,116.635868585252,39.8845422701392,24884
165639,116.654236253536,39.9257699492243,52211
165641,116.661378912187,39.9024700477169,39295
165642,116.677598382903,39.8943535340346,51870
165643,116.639492093607,39.9058647150645,41080
165646,116.625807818797,39.9107278427688,18177
165647,116.677010310695,39.8980296431847,24490
165649,116.651002225719,39.906999798835,42802
165650,116.853928930185,40.3712375210449,27760
165651,116.674323384686,39.8870271386772,37778
165652,116.648870020028,39.8965515770995,44355
165656,116.637774746175,39.8981779734217,35738
165657,116.64478876528,39.911991662686,34637
165661,116.633465083847,39.9146695472975,29607
165662,116.542864445001,39.7538220032766,23534
165663,116.692253104752,39.9343616211393,45812
165665,116.584435350949,39.8028137749651,13125
165666,116.699546617604,39.8757983139649,27486
165667,116.720119266943,39.8563612343345,19521
165668,116.659098694396,39.8797145777141,35337
165669,116.678233664736,39.8922960498918,36541
165670,116.641266834808,39.9338959593075,39712
165671,116.669925998707,39.9337782033576,23106
165673,116.790858436219,39.7727420609817,10457
165712,116.549402822016,39.7405275117918,17757
165675,116.675377163811,39.93558627594,30357
165677,116.685638921064,39.8967061744949,37067
165678,116.649021684589,39.872366237508,17544
165680,116.649235137782,39.9042132153501,27132
165687,116.63099192362,39.90282419506,34171
165681,116.671359796655,39.874138401729,48909
165682,116.647236815893,39.9172211993838,31155
165683,116.681671263255,39.9418769375179,17337
165684,116.651099619,39.8780658920505,21778
165685,116.673531813987,39.9003148385303,32004
165686,116.6767781246,39.9407294490578,14055
165689,116.658822972293,39.8702261836986,18191
165690,116.648052610582,39.9009679119745,50711
165691,116.67083985339,39.899887787701,37468
165693,116.656953623868,39.9210563847217,22770
165702,116.690600457559,39.9101259827343,57963
165694,116.68943320834,39.8902154534421,49028
165696,116.549227104985,39.7560076990168,24366
165713,116.641738568234,39.8852179602468,16018
165697,116.63921494313,39.9276970044692,29167
165699,116.63921494313,39.9276970044692,38759
165700,116.648577929124,39.9012390471457,27384
165703,116.652424718558,39.9000926575158,56777
165705,116.692949231684,39.9167220154229,35220
165706,116.698493625982,39.8739433702513,61279
165707,116.666481515622,39.8838997997552,36103
165708,116.674471951909,39.9002211280087,18538
165709,116.691434813281,39.943673419084,30338
165710,116.636514194276,39.8779734956918,50372
165714,116.641764007413,39.9132761023831,22776
165715,116.670369389648,39.8994708125025,47343
165716,116.697360014474,39.9073971542745,66255
165781,116.117698885755,39.9250236796178,40348
165783,116.10551434557,39.9427104520565,30272
165785,116.041886800188,39.887604780346,31275
165787,116.105526948553,39.9466691082526,24756
165789,116.110401979682,39.9078737619522,30691
165791,116.10314832244,39.9376018877571,22688
165793,116.08910337539,39.9016393579731,19528
165795,116.113430528665,39.9287996828437,36236
165797,116.112702104292,39.9358001657922,20863
165799,116.109357320803,39.9287460690473,62404
165801,116.107915915486,39.90869996337,32759
165803,116.109364969269,39.9287002253363,38341
165805,116.10500583824,39.9267802443627,24717
165807,116.119072237538,39.9289859759854,26650
165809,116.111692026747,39.9308637748501,43761
165811,116.079004954457,39.9280031126773,19036
165813,116.102184097092,39.9520931191963,27962
165815,116.111822126095,39.9320296747061,35435
165817,116.033580418206,39.8757115220612,14947
165819,116.110327785407,39.9380293947469,20602
165821,116.113416894069,39.9548608422592,23923
165823,116.095571623989,39.941934604721,42341
165825,116.102624175579,39.9462191068905,25177
165827,116.096891290898,39.9505277767825,19313
165829,116.102138442836,39.9416779651815,21462
165865,116.105036032361,39.9354660440955,30109
165831,116.111094146506,39.9354129843011,33095
165833,116.101763713672,39.9427771111465,27296
165835,116.103577232976,39.9329851013241,20421
165837,116.108378032169,39.9310963556685,23439
165839,116.108408614279,39.9290972069433,25778
165841,116.097042291423,39.9521565830104,28160
165843,116.075515090765,39.9358743062346,22733
165845,116.098001864013,39.9437000148232,20890
165847,116.061996073407,39.9305969302193,10520
165849,116.090717507231,39.9347904766884,17061
166905,116.412447,39.967903,74301
165851,116.098516901508,39.9338793829002,35104
165853,116.105501852665,39.9367491149527,25593
165854,116.100791853852,39.9464625332631,27936
165855,116.099857316614,39.9399716731413,24642
165856,116.095997851815,39.9426990582031,19026
165857,116.100294831963,39.9563132393744,27366
165858,116.100573528205,39.9520725211379,20226
165859,116.091204978847,39.9479643042334,21625
165860,116.094853878459,39.9538759100258,31132
165861,116.095112703097,39.9540487189443,21335
165862,116.094796564126,39.9498332804686,22576
165863,116.093662069058,39.949590774933,22622
165864,116.092552241366,39.9475739144659,22080
166915,0,0,69925
165866,116.094432001274,39.9344382531434,24994
165867,116.089941180293,39.9365115449618,20883
165868,116.073695845856,39.9272933900888,30553
165869,116.083680416956,39.9313697705652,35065
165870,116.090717507231,39.9347904766884,21309
169893,116.317044541289,39.9741295904172,58473
166086,116.63297311223,40.2819837627341,18842
165871,116.114387750657,39.934628213206,24277
165872,116.111040215736,39.9365730731202,49809
165873,116.105462988009,39.9384962253981,25565
165874,116.10641805423,39.9395587770234,30450
165875,116.099756855961,39.942370670962,26020
165876,116.098903455329,39.9406729854725,27650
165877,116.103972270586,39.9399714241543,21897
165878,116.103483650681,39.9393934546286,22626
165879,116.10058230025,39.9397311648792,22011
165880,116.10700015227,39.9370987650837,27056
165881,116.106381959126,39.9317815657153,23154
165882,116.107620783809,39.9308616921533,21884
165883,116.076296878375,39.9329355981247,20551
165884,116.098001797871,39.9438029890118,21197
165885,116.073291061424,39.9411782681014,16928
165886,116.098001927307,39.9436008543564,23594
165887,116.101000019338,39.9433998553583,23967
165888,116.10500067113,39.9451996610336,17187
165889,116.094002532954,39.9420032998492,25580
165890,116.083685805271,39.9395859813587,20948
165891,116.093420683079,39.9467672163135,18062
170211,116.367920532594,39.9702381363728,54258
165892,116.093462648464,39.9406652660313,18475
165893,116.093675862476,39.9406131385553,22425
165894,116.095000682361,39.9411998234514,18471
165895,116.095000239047,39.9420007582666,18481
165896,116.095785217007,39.941462526932,22907
165897,116.091004860093,39.9397018138616,17287
165898,116.094003239034,39.9407027295471,24056
169294,116.273222600019,39.900606784187,58397
165899,116.112756986239,39.9129929949381,28998
165900,116.10222387007,39.9102768271281,17690
165901,116.112221993256,39.9144794387533,16394
165902,116.108841800065,39.9410289191108,19523
165903,116.114000870118,39.9170992733721,17284
165904,116.108545833744,39.9347493424985,19924
165905,116.119997962866,39.950868198197,31356
165906,116.116165683473,39.9254725740399,22192
165907,116.098416464765,39.9382885947971,24354
165908,116.11500868889,39.9333310603853,35315
165909,116.107498605972,40.0081072040565,18068
165910,116.087607985947,39.9318153370119,17980
165911,116.021744397044,40.0020078129784,15651
165912,116.101201179387,39.9381210156486,26205
165913,116.117316095522,39.9281956139529,29841
165914,116.124174119714,39.925922958518,28420
165915,116.113080811052,39.9159159241958,14374
165916,116.675622128687,39.9054693807978,50016
169542,116.336862585492,39.98208981256,104708
165917,116.648797828222,39.8831957833164,41399
165918,116.675036677557,39.9308693251553,29743
165919,116.629883092274,39.9036468271556,51311
165920,116.67141015048,39.8846770939484,49875
165921,116.664610752718,39.9342956602007,32672
165922,116.660932436361,39.9036265509583,37961
165923,116.698050493664,39.9566185686238,53841
165924,116.678569307199,39.9020627095147,54834
165925,116.664150655108,39.8787150090171,50181
165926,116.639435833523,39.9251980626214,47651
165927,116.633362760968,39.9025472244706,34603
165928,116.659732778157,39.9356630202,42781
165929,116.673739879371,39.927630211601,59690
165930,116.66467900455,39.9342930539653,42951
165931,116.632180213997,39.8976479382596,20397
165932,116.6311289593,39.9021247230335,33876
165933,116.655774626719,39.9171941792024,19894
165934,116.651679719241,39.9179881995642,24996
165935,116.697541725801,39.962249966781,35919
165936,116.665649450384,39.9113624399131,64475
166070,116.632033807374,40.316210972453,17533
